scenario,slice,metric,agent_a,agent_b,n_paired_seeds,paired_seeds,seed_set_matches_reference,mean_a,mean_b,mean_delta,ci_lower,ci_upper,ci_method,p_value,p_value_paired_t,effect_size_dz,effect_size_label,favored_agent,family,family_size,p_value_holm,p_value_bh,p_value_paired_t_holm,p_value_paired_t_bh
missing_data_bias,adversarial,avg_cost,causal_light,structural_causal,12,"0,1,2,3,4,5,6,7,8,9,10,11",True,0.3510499999999999,0.2806541666666667,0.07039583333333331,0.013507503955404655,0.12728416271126197,student_t,0.02685546875,0.019804152046078636,0.7862311849072579,medium,structural_causal,missing_data_bias::adversarial,40,0.4833984375,0.044759114583333336,0.35312698566489675,0.03300692007679772
missing_data_bias,adversarial,fairness_gap_ses,causal_light,structural_causal,12,"0,1,2,3,4,5,6,7,8,9,10,11",True,0.015154837040244439,0.016398867694755917,-0.0012440306545114773,-0.008734983352036492,0.006246922043013537,student_t,0.7216796875,0.721654790718612,-0.10551653439818402,negligible,causal_light,missing_data_bias::adversarial,40,1.0,0.7801942567567568,1.0,0.7801673413174184
missing_data_bias,degradation,success_rate_drop,causal_light,structural_causal,12,"0,1,2,3,4,5,6,7,8,9,10,11",True,-0.0040000000000000036,0.0008333333333333156,-0.004833333333333319,-0.017336440582448154,0.007669773915781515,student_t,0.4150390625,0.4129984170816632,-0.24561522408519965,small,causal_light,missing_data_bias::degradation,30,1.0,0.6917317708333334,1.0,0.6883306951361052
missing_data_bias,degradation,fairness_gap_increase,causal_light,structural_causal,12,"0,1,2,3,4,5,6,7,8,9,10,11",True,-0.0001835018258298576,-0.0022017907819086306,0.002018288956078772,-0.008715716237785396,0.012752294149942939,student_t,0.70751953125,0.6869411383514787,0.1194670209116928,negligible,structural_causal,missing_data_bias::degradation,30,1.0,0.9228515625,1.0,0.8960101804584505
missing_data_bias,degradation,near_optimal_rate_drop,causal_light,structural_causal,12,"0,1,2,3,4,5,6,7,8,9,10,11",True,0.003250000000000003,0.0013333333333333346,0.0019166666666666683,-0.000878675514527641,0.004712008847860978,student_t,0.1796875,0.1594392279264579,0.43565038616916335,small,structural_causal,missing_data_bias::degradation,30,1.0,0.3170955882352941,1.0,0.2813633433996316
missing_data_bias,overall,success_rate,causal_light,workflow,12,"0,1,2,3,4,5,6,7,8,9,10,11",True,0.7030833333333333,0.6311111111111111,0.07197222222222222,0.06882379303621973,0.0751206514082247,student_t,0.00048828125,2.3491854757323827e-14,14.524375689613477,large,causal_light,missing_data_bias::overall,40,0.01953125,0.0008877840909090909,8.926904807783055e-13,3.1322473009765103e-13
missing_data_bias,overall,near_optimal_rate,causal_light,workflow,12,"0,1,2,3,4,5,6,7,8,9,10,11",True,0.9978333333333333,0.9755277777777778,0.02230555555555555,0.0201829286917049,0.0244281824194062,student_t,0.00048828125,1.1180005278364891e-10,6.67676175232406,large,causal_light,missing_data_bias::overall,40,0.01953125,0.0008877840909090909,3.689401741860414e-09,5.590002639182445e-10
missing_data_bias,overall,avg_cost,causal_light,workflow,12,"0,1,2,3,4,5,6,7,8,9,10,11",True,0.35861805555555554,0.46299166666666663,-0.10437361111111114,-0.10645206980395065,-0.10229515241827163,student_t,0.00048828125,4.158449532082581e-18,-31.906252881252342,large,causal_light,missing_data_bias::overall,40,0.01953125,0.0008877840909090909,1.6633798128330322e-16,1.6633798128330322e-16
missing_data_bias,overall,fairness_gap_ses,causal_light,workflow,12,"0,1,2,3,4,5,6,7,8,9,10,11",True,0.008173068099359162,0.018218300144678883,-0.01004523204531972,-0.014722083798686295,-0.0053683802919531455,student_t,0.001953125,0.0006219517452073838,-1.36468639169052,large,causal_light,missing_data_bias::overall,40,0.025390625,0.0027901785714285715,0.008704405204545542,0.0008885024931534054
missing_data_bias,normal,success_rate,causal_light,workflow,12,"0,1,2,3,4,5,6,7,8,9,10,11",True,0.7009166666666666,0.6466666666666667,0.05424999999999996,0.05061393076989777,0.057886069230102144,student_t,0.00048828125,2.4913605089530405e-12,9.479689014772246,large,causal_light,missing_data_bias::normal,40,0.01953125,0.0011488970588235295,9.716305984916858e-11,4.982721017906081e-11
missing_data_bias,normal,near_optimal_rate,causal_light,workflow,12,"0,1,2,3,4,5,6,7,8,9,10,11",True,0.9990833333333335,0.9843333333333332,0.014750000000000013,0.011932861448397267,0.01756713855160276,student_t,0.00048828125,1.7615819470544652e-07,3.3266744664575083,large,causal_light,missing_data_bias::normal,40,0.01953125,0.0011488970588235295,5.807012253551726e-06,7.829253098019845e-07
missing_data_bias,normal,avg_cost,causal_light,workflow,12,"0,1,2,3,4,5,6,7,8,9,10,11",True,0.3631624999999999,0.44236249999999994,-0.0792,-0.08290203538860173,-0.07549796461139828,student_t,0.00048828125,4.855293062921357e-14,-13.592868234410519,large,causal_light,missing_data_bias::normal,40,0.01953125,0.0011488970588235295,1.9421172251685427e-12,1.9421172251685427e-12
missing_data_bias,normal,fairness_gap_ses,causal_light,workflow,12,"0,1,2,3,4,5,6,7,8,9,10,11",True,0.015338338866074294,0.022022171704444888,-0.00668383283837059,-0.011808782550806406,-0.0015588831259347735,student_t,0.013671875,0.015228700113225527,-0.8286334537808796,large,causal_light,missing_data_bias::normal,40,0.21875,0.021784855769230768,0.22843050169838292,0.02342876940496235
missing_data_bias,surface_shift,success_rate,causal_light,workflow,12,"0,1,2,3,4,5,6,7,8,9,10,11",True,0.7034166666666666,0.6369166666666667,0.06649999999999996,0.05870656086828407,0.07429343913171585,student_t,0.00048828125,1.0483760654306952e-09,5.421494091789743,large,causal_light,missing_data_bias::surface_shift,40,0.01953125,0.0010279605263157894,3.6796043821806504e-08,6.989173769537968e-09
missing_data_bias,surface_shift,near_optimal_rate,causal_light,workflow,12,"0,1,2,3,4,5,6,7,8,9,10,11",True,0.9985833333333334,0.9796666666666664,0.018916666666666682,0.014803831019967914,0.023029502313365452,student_t,0.00048828125,6.540286832362622e-07,2.922333304258776,large,causal_light,missing_data_bias::surface_shift,40,0.01953125,0.0010279605263157894,1.8966831813851605e-05,2.180095610787541e-06
missing_data_bias,surface_shift,avg_cost,causal_light,workflow,12,"0,1,2,3,4,5,6,7,8,9,10,11",True,0.36164166666666664,0.45685,-0.09520833333333334,-0.10018234201834597,-0.09023432464832071,student_t,0.00048828125,1.6405238288370746e-13,-12.16171760280691,large,causal_light,missing_data_bias::surface_shift,40,0.01953125,0.0010279605263157894,6.398042932464591e-12,3.281047657674149e-12
missing_data_bias,surface_shift,fairness_gap_ses,causal_light,workflow,12,"0,1,2,3,4,5,6,7,8,9,10,11",True,0.017627668474903543,0.025198109637362357,-0.007570441162458811,-0.01345238002020843,-0.0016885023047091916,student_t,0.01904296875,0.01628999380480907,-0.8177624675561053,large,causal_light,missing_data_bias::surface_shift,40,0.2529296875,0.027204241071428572,0.22805991326732697,0.024133324155272695
missing_data_bias,adversarial,success_rate,causal_light,workflow,12,"0,1,2,3,4,5,6,7,8,9,10,11",True,0.7049166666666666,0.6097499999999999,0.09516666666666666,0.08928800119040102,0.1010453321429323,student_t,0.00048828125,1.0232182963808352e-12,10.285670359741388,large,causal_light,missing_data_bias::adversarial,40,0.01953125,0.0009300595238095238,3.8882295262471736e-11,1.3642910618411136e-11
missing_data_bias,adversarial,near_optimal_rate,causal_light,workflow,12,"0,1,2,3,4,5,6,7,8,9,10,11",True,0.9958333333333332,0.9625833333333332,0.03325000000000003,0.02862741508861309,0.037872584911386974,student_t,0.00048828125,6.449986896354477e-09,4.570179349571278,large,causal_light,missing_data_bias::adversarial,40,0.01953125,0.0009300595238095238,1.9994959378698879e-07,2.5799947585417907e-08
missing_data_bias,adversarial,avg_cost,causal_light,workflow,12,"0,1,2,3,4,5,6,7,8,9,10,11",True,0.3510499999999999,0.48976250000000005,-0.1387125,-0.1426987255886459,-0.13472627441135407,student_t,0.00048828125,2.339034260503058e-16,-22.10956600262095,large,causal_light,missing_data_bias::adversarial,40,0.01953125,0.0009300595238095238,9.356137042012233e-15,9.356137042012233e-15
missing_data_bias,adversarial,fairness_gap_ses,causal_light,workflow,12,"0,1,2,3,4,5,6,7,8,9,10,11",True,0.015154837040244439,0.022021686639026383,-0.0068668495987819446,-0.01689059882939967,0.003156899631835782,student_t,0.15869140625,0.15977614748067734,-0.43526508715726436,small,causal_light,missing_data_bias::adversarial,40,1.0,0.21888469827586207,1.0,0.22038089307679634
missing_data_bias,degradation,success_rate_drop,causal_light,workflow,12,"0,1,2,3,4,5,6,7,8,9,10,11",True,-0.0040000000000000036,0.0369166666666667,-0.040916666666666705,-0.047994221083788494,-0.03383911224954492,student_t,0.00048828125,6.354653934917601e-08,-3.6731910734049293,large,causal_light,missing_data_bias::degradation,30,0.0146484375,0.0013316761363636363,1.7793031017769282e-06,6.3546539349176e-07
missing_data_bias,degradation,fairness_gap_increase,causal_light,workflow,12,"0,1,2,3,4,5,6,7,8,9,10,11",True,-0.0001835018258298576,-4.850654185009224e-07,-0.00018301676041135596,-0.011388327736151288,0.011022294215328575,student_t,0.97412109375,0.9719672806510369,-0.010377516705259673,negligible,causal_light,missing_data_bias::degradation,30,1.0,0.998046875,1.0,0.9969730505180858
missing_data_bias,degradation,near_optimal_rate_drop,causal_light,workflow,12,"0,1,2,3,4,5,6,7,8,9,10,11",True,0.003250000000000003,0.02175000000000002,-0.018500000000000016,-0.02487388112113536,-0.012126118878864675,student_t,0.0009765625,5.163470410819117e-05,-1.8441415822133667,large,causal_light,missing_data_bias::degradation,30,0.0185546875,0.00244140625,0.0010468288943434772,0.00012908676027047794
missing_data_bias,overall,success_rate,stability_filtered,structural_causal,12,"0,1,2,3,4,5,6,7,8,9,10,11",True,0.71625,0.7056388888888888,0.010611111111111099,-0.005284251497191812,0.02650647371941401,student_t,0.17822265625,0.16976506395173757,0.4241475023255561,small,stability_filtered,missing_data_bias::overall,40,1.0,0.2227783203125,1.0,0.21220632993967198
missing_data_bias,overall,near_optimal_rate,stability_filtered,structural_causal,12,"0,1,2,3,4,5,6,7,8,9,10,11",True,0.9952777777777779,0.9954166666666667,-0.00013888888888890136,-0.001712050811377181,0.0014342730335993785,student_t,0.87548828125,0.849469659669717,-0.05609453715172173,negligible,structural_causal,missing_data_bias::overall,40,1.0,0.9215666118421053,1.0,0.8793290365311984
missing_data_bias,overall,avg_cost,stability_filtered,structural_causal,12,"0,1,2,3,4,5,6,7,8,9,10,11",True,0.27853888888888895,0.28272499999999995,-0.004186111111111096,-0.054254267822221564,0.045882045599999366,student_t,0.951171875,0.8573458106179185,-0.05312214953575994,negligible,stability_filtered,missing_data_bias::overall,40,1.0,0.96923828125,1.0,0.8793290365311984
