scenario,slice,metric,agent_a,agent_b,mean_delta,effect_size_dz,effect_size_label,favored_agent
historical_bias_feedback,adversarial,near_optimal_rate,causal_light,stability_filtered,-0.0029166666666666694,-0.669262662662494,medium,stability_filtered
historical_bias_feedback,adversarial,avg_cost,causal_light,stability_filtered,0.058699999999999954,0.6860094749265286,medium,stability_filtered
historical_bias_feedback,adversarial,fairness_gap_ses,causal_light,stability_filtered,0.025258973282358533,3.484830580130877,large,stability_filtered
historical_bias_feedback,degradation,success_rate_drop,causal_light,stability_filtered,0.015583333333333291,0.9138085974521205,large,stability_filtered
historical_bias_feedback,degradation,fairness_gap_increase,causal_light,stability_filtered,0.013150631004264779,1.0993324492118635,large,stability_filtered
historical_bias_feedback,degradation,near_optimal_rate_drop,causal_light,stability_filtered,0.0043333333333333375,1.1556333786054844,large,stability_filtered
historical_bias_feedback,overall,success_rate,causal_light,structural_causal,-0.009111111111111098,-0.3325280598686764,small,structural_causal
historical_bias_feedback,overall,near_optimal_rate,causal_light,structural_causal,0.004138888888888896,0.9285566075892837,large,causal_light
historical_bias_feedback,overall,avg_cost,causal_light,structural_causal,0.11481805555555553,1.8337825025210674,large,structural_causal
historical_bias_feedback,overall,fairness_gap_ses,causal_light,structural_causal,0.02604669678942972,4.060904549426616,large,structural_causal
historical_bias_feedback,normal,success_rate,causal_light,structural_causal,-0.0019166666666666592,-0.06926465582668158,negligible,structural_causal
historical_bias_feedback,normal,near_optimal_rate,causal_light,structural_causal,0.004750000000000004,0.8209535296808531,large,causal_light
historical_bias_feedback,normal,avg_cost,causal_light,structural_causal,0.10871249999999998,1.8017239550470499,large,structural_causal
historical_bias_feedback,normal,fairness_gap_ses,causal_light,structural_causal,0.020775903552483436,2.065141871815401,large,structural_causal
historical_bias_feedback,surface_shift,success_rate,causal_light,structural_causal,-0.007333333333333293,-0.2467143582638791,small,structural_causal
historical_bias_feedback,surface_shift,near_optimal_rate,causal_light,structural_causal,0.005083333333333338,1.0281016872018804,large,causal_light
historical_bias_feedback,surface_shift,avg_cost,causal_light,structural_causal,0.1135208333333333,1.7166821221501911,large,structural_causal
historical_bias_feedback,surface_shift,fairness_gap_ses,causal_light,structural_causal,0.020754425549913,1.6593898887621163,large,structural_causal
historical_bias_feedback,adversarial,success_rate,causal_light,structural_causal,-0.018083333333333295,-0.6106334162426178,medium,structural_causal
historical_bias_feedback,adversarial,near_optimal_rate,causal_light,structural_causal,0.0025833333333333355,0.5324720139691258,medium,causal_light
historical_bias_feedback,adversarial,avg_cost,causal_light,structural_causal,0.12222083333333332,1.8979927104880983,large,structural_causal
historical_bias_feedback,adversarial,fairness_gap_ses,causal_light,structural_causal,0.027678694264455492,3.141044696849788,large,structural_causal
historical_bias_feedback,degradation,success_rate_drop,causal_light,structural_causal,0.016166666666666635,0.9426162860488304,large,structural_causal
historical_bias_feedback,degradation,fairness_gap_increase,causal_light,structural_causal,0.006902790711972061,0.46778310211397695,small,structural_causal
historical_bias_feedback,degradation,near_optimal_rate_drop,causal_light,structural_causal,0.0021666666666666687,0.46225335144219376,small,structural_causal
historical_bias_feedback,overall,success_rate,causal_light,workflow,0.12152777777777779,37.30001565366433,large,causal_light
historical_bias_feedback,overall,near_optimal_rate,causal_light,workflow,0.1236388888888889,22.20650147256631,large,causal_light
historical_bias_feedback,overall,avg_cost,causal_light,workflow,-0.16965694444444443,-34.67728542490647,large,causal_light
historical_bias_feedback,overall,fairness_gap_ses,causal_light,workflow,-0.006741693932771517,-1.2052676527828003,large,causal_light
historical_bias_feedback,normal,success_rate,causal_light,workflow,0.11641666666666667,21.897246189660674,large,causal_light
historical_bias_feedback,normal,near_optimal_rate,causal_light,workflow,0.11016666666666665,10.54033816429342,large,causal_light
historical_bias_feedback,normal,avg_cost,causal_light,workflow,-0.1590208333333333,-23.870992546805496,large,causal_light
historical_bias_feedback,normal,fairness_gap_ses,causal_light,workflow,-0.005080692275796894,-0.7854861991352978,medium,causal_light
historical_bias_feedback,surface_shift,success_rate,causal_light,workflow,0.11600000000000003,13.103903883337987,large,causal_light
historical_bias_feedback,surface_shift,near_optimal_rate,causal_light,workflow,0.11108333333333331,12.858659889962707,large,causal_light
historical_bias_feedback,surface_shift,avg_cost,causal_light,workflow,-0.1600541666666667,-21.169457202666983,large,causal_light
historical_bias_feedback,surface_shift,fairness_gap_ses,causal_light,workflow,0.003257150869994785,0.32837881538039754,small,workflow
historical_bias_feedback,adversarial,success_rate,causal_light,workflow,0.13216666666666663,21.71029268330251,large,causal_light
historical_bias_feedback,adversarial,near_optimal_rate,causal_light,workflow,0.14966666666666667,11.193246046708126,large,causal_light
historical_bias_feedback,adversarial,avg_cost,causal_light,workflow,-0.18989583333333335,-23.59203032261835,large,causal_light
historical_bias_feedback,adversarial,fairness_gap_ses,causal_light,workflow,-0.014294851592469968,-1.327351402271778,large,causal_light
historical_bias_feedback,degradation,success_rate_drop,causal_light,workflow,-0.015749999999999986,-1.7626570464400144,large,causal_light
historical_bias_feedback,degradation,fairness_gap_increase,causal_light,workflow,-0.009214159316673071,-0.6716684414049472,medium,causal_light
historical_bias_feedback,degradation,near_optimal_rate_drop,causal_light,workflow,-0.03950000000000003,-2.0131064061786224,large,causal_light
historical_bias_feedback,overall,success_rate,stability_filtered,structural_causal,-0.008777777777777773,-0.1704527009331402,negligible,structural_causal
historical_bias_feedback,overall,near_optimal_rate,stability_filtered,structural_causal,0.0042777777777777875,1.6137461538599018,large,stability_filtered
historical_bias_feedback,overall,avg_cost,stability_filtered,structural_causal,0.07134027777777778,0.6885478599546974,medium,structural_causal
historical_bias_feedback,overall,fairness_gap_ses,stability_filtered,structural_causal,0.003289987588883004,0.5797617537420127,medium,structural_causal
historical_bias_feedback,normal,success_rate,stability_filtered,structural_causal,-0.009749999999999972,-0.1886571263015592,negligible,structural_causal
historical_bias_feedback,normal,near_optimal_rate,stability_filtered,structural_causal,0.003333333333333336,0.998186761880863,large,stability_filtered
historical_bias_feedback,normal,avg_cost,stability_filtered,structural_causal,0.07804166666666666,0.7568150274038628,medium,structural_causal
historical_bias_feedback,normal,fairness_gap_ses,stability_filtered,structural_causal,0.008667561274389673,1.0247818666884483,large,structural_causal
historical_bias_feedback,surface_shift,success_rate,stability_filtered,structural_causal,-0.00624999999999996,-0.12012316711299931,negligible,structural_causal
historical_bias_feedback,surface_shift,near_optimal_rate,stability_filtered,structural_causal,0.0040000000000000036,0.8944271909999159,large,stability_filtered
historical_bias_feedback,surface_shift,avg_cost,stability_filtered,structural_causal,0.07245833333333335,0.6722815530013693,medium,structural_causal
historical_bias_feedback,surface_shift,fairness_gap_ses,stability_filtered,structural_causal,0.00403755337195888,0.4276449977174012,small,structural_causal
historical_bias_feedback,adversarial,success_rate,stability_filtered,structural_causal,-0.010333333333333314,-0.19077998617867153,negligible,structural_causal
historical_bias_feedback,adversarial,near_optimal_rate,stability_filtered,structural_causal,0.005500000000000005,1.2931011378712105,large,stability_filtered
historical_bias_feedback,adversarial,avg_cost,stability_filtered,structural_causal,0.06352083333333332,0.6244069704852502,medium,structural_causal
historical_bias_feedback,adversarial,fairness_gap_ses,stability_filtered,structural_causal,0.0024197209820969578,0.2709141129881329,small,structural_causal
historical_bias_feedback,degradation,success_rate_drop,stability_filtered,structural_causal,0.0005833333333333431,0.03151409711671925,negligible,structural_causal
historical_bias_feedback,degradation,fairness_gap_increase,stability_filtered,structural_causal,-0.006247840292292715,-0.5640646731129894,medium,stability_filtered
historical_bias_feedback,degradation,near_optimal_rate_drop,stability_filtered,structural_causal,-0.0021666666666666687,-0.4096832625173433,small,stability_filtered
historical_bias_feedback,overall,success_rate,stability_filtered,workflow,0.12186111111111113,2.678565694277917,large,stability_filtered
historical_bias_feedback,overall,near_optimal_rate,stability_filtered,workflow,0.1237777777777778,18.934588638697484,large,stability_filtered
historical_bias_feedback,overall,avg_cost,stability_filtered,workflow,-0.21313472222222218,-2.339843792800094,large,stability_filtered
historical_bias_feedback,overall,fairness_gap_ses,stability_filtered,workflow,-0.029498403133318227,-4.13918125297753,large,stability_filtered
historical_bias_feedback,normal,success_rate,stability_filtered,workflow,0.10858333333333337,2.3149606015590654,large,stability_filtered
historical_bias_feedback,normal,near_optimal_rate,stability_filtered,workflow,0.10874999999999997,11.119010516594514,large,stability_filtered
historical_bias_feedback,normal,avg_cost,stability_filtered,workflow,-0.18969166666666662,-2.0485351228910935,large,stability_filtered
historical_bias_feedback,normal,fairness_gap_ses,stability_filtered,workflow,-0.017189034553890654,-1.3290925399280313,large,stability_filtered
historical_bias_feedback,surface_shift,success_rate,stability_filtered,workflow,0.11708333333333333,2.402411182689705,large,stability_filtered
historical_bias_feedback,surface_shift,near_optimal_rate,stability_filtered,workflow,0.10999999999999999,11.142730713841818,large,stability_filtered
historical_bias_feedback,surface_shift,avg_cost,stability_filtered,workflow,-0.20111666666666664,-2.1692416725263457,large,stability_filtered
historical_bias_feedback,surface_shift,fairness_gap_ses,stability_filtered,workflow,-0.013459721307959338,-0.9032568072555468,large,stability_filtered
historical_bias_feedback,adversarial,success_rate,stability_filtered,workflow,0.13991666666666666,3.260300898493372,large,stability_filtered
historical_bias_feedback,adversarial,near_optimal_rate,stability_filtered,workflow,0.15258333333333332,11.650030988828318,large,stability_filtered
historical_bias_feedback,adversarial,avg_cost,stability_filtered,workflow,-0.24859583333333332,-2.806612672993368,large,stability_filtered
historical_bias_feedback,adversarial,fairness_gap_ses,stability_filtered,workflow,-0.0395538248748285,-3.277087315678715,large,stability_filtered
historical_bias_feedback,degradation,success_rate_drop,stability_filtered,workflow,-0.031333333333333276,-1.8644709137631896,large,stability_filtered
historical_bias_feedback,degradation,fairness_gap_increase,stability_filtered,workflow,-0.02236479032093785,-1.2421484002138758,large,stability_filtered
historical_bias_feedback,degradation,near_optimal_rate_drop,stability_filtered,workflow,-0.04383333333333336,-2.352891158005466,large,stability_filtered
historical_bias_feedback,overall,success_rate,structural_causal,workflow,0.13063888888888886,4.670825224080795,large,structural_causal
historical_bias_feedback,overall,near_optimal_rate,structural_causal,workflow,0.1195,16.27254728346833,large,structural_causal
historical_bias_feedback,overall,avg_cost,structural_causal,workflow,-0.284475,-4.349786500442781,large,structural_causal
historical_bias_feedback,overall,fairness_gap_ses,structural_causal,workflow,-0.03278839072220124,-4.30461799346458,large,structural_causal
historical_bias_feedback,normal,success_rate,structural_causal,workflow,0.11833333333333333,4.118552192589225,large,structural_causal
historical_bias_feedback,normal,near_optimal_rate,structural_causal,workflow,0.10541666666666664,9.768889199492593,large,structural_causal
historical_bias_feedback,normal,avg_cost,structural_causal,workflow,-0.2677333333333333,-4.300011915931329,large,structural_causal
historical_bias_feedback,normal,fairness_gap_ses,structural_causal,workflow,-0.02585659582828033,-2.354232989378464,large,structural_causal
historical_bias_feedback,surface_shift,success_rate,structural_causal,workflow,0.1233333333333333,3.7237726171993986,large,structural_causal
historical_bias_feedback,surface_shift,near_optimal_rate,structural_causal,workflow,0.10599999999999998,10.269242322779165,large,structural_causal
historical_bias_feedback,surface_shift,avg_cost,structural_causal,workflow,-0.273575,-3.9120224681748983,large,structural_causal
historical_bias_feedback,surface_shift,fairness_gap_ses,structural_causal,workflow,-0.017497274679918216,-1.520011327368117,large,structural_causal
historical_bias_feedback,adversarial,success_rate,structural_causal,workflow,0.15024999999999997,5.358542819858424,large,structural_causal
historical_bias_feedback,adversarial,near_optimal_rate,structural_causal,workflow,0.14708333333333334,10.227678316159674,large,structural_causal
historical_bias_feedback,adversarial,avg_cost,structural_causal,workflow,-0.31211666666666665,-4.6583255612338945,large,structural_causal
historical_bias_feedback,adversarial,fairness_gap_ses,structural_causal,workflow,-0.041973545856925455,-3.6687042266253145,large,structural_causal
historical_bias_feedback,degradation,success_rate_drop,structural_causal,workflow,-0.03191666666666662,-1.9888268329338648,large,structural_causal
historical_bias_feedback,degradation,fairness_gap_increase,structural_causal,workflow,-0.016116950028645136,-0.8901791841591868,large,structural_causal
historical_bias_feedback,degradation,near_optimal_rate_drop,structural_causal,workflow,-0.04166666666666669,-2.032099098339239,large,structural_causal
