scenario,slice,metric,agent_a,agent_b,p_raw,p_holm,p_bh,p_paired_t,p_paired_t_holm,p_paired_t_bh,correction_family,family_size
missing_data_bias,overall,near_optimal_rate,causal_light,stability_filtered,0.00048828125,0.01953125,0.0008877840909090909,7.444630120968565e-05,0.0014144797229840274,0.00013535691129033754,missing_data_bias::overall,40
missing_data_bias,overall,avg_cost,causal_light,stability_filtered,0.01318359375,0.14501953125,0.017578125,0.007790819360038971,0.08569901296042869,0.010387759146718628,missing_data_bias::overall,40
missing_data_bias,overall,fairness_gap_ses,causal_light,stability_filtered,0.787109375,1.0,0.8745659722222222,0.7906714255195992,1.0,0.878523806132888,missing_data_bias::overall,40
missing_data_bias,normal,success_rate,causal_light,stability_filtered,0.24658203125,1.0,0.30303030303030304,0.25283381422921275,1.0,0.30646522936874276,missing_data_bias::normal,40
missing_data_bias,normal,near_optimal_rate,causal_light,stability_filtered,0.001953125,0.04296875,0.0035511363636363635,0.0010430677288466247,0.01981828684808587,0.0018964867797211357,missing_data_bias::normal,40
missing_data_bias,normal,avg_cost,causal_light,stability_filtered,0.00830078125,0.14111328125,0.013834635416666666,0.0047940575335587,0.0862930356040566,0.008337491362710782,missing_data_bias::normal,40
missing_data_bias,normal,fairness_gap_ses,causal_light,stability_filtered,0.841796875,1.0,0.8633814102564102,0.8419195895213631,1.0,0.8635072713039622,missing_data_bias::normal,40
missing_data_bias,surface_shift,success_rate,causal_light,stability_filtered,0.3046875,1.0,0.3482142857142857,0.307280502896437,1.0,0.351177717595928,missing_data_bias::surface_shift,40
missing_data_bias,surface_shift,near_optimal_rate,causal_light,stability_filtered,0.0703125,0.703125,0.0907258064516129,0.0555796439729355,0.6113760837022905,0.074106191963914,missing_data_bias::surface_shift,40
missing_data_bias,surface_shift,avg_cost,causal_light,stability_filtered,0.00830078125,0.14111328125,0.013834635416666666,0.005321279459656066,0.09578303027380919,0.009254399060271418,missing_data_bias::surface_shift,40
missing_data_bias,surface_shift,fairness_gap_ses,causal_light,stability_filtered,0.3525390625,1.0,0.3917100694444444,0.33132072939728585,1.0,0.36813414377476206,missing_data_bias::surface_shift,40
missing_data_bias,adversarial,success_rate,causal_light,stability_filtered,0.412109375,1.0,0.48483455882352944,0.41274317058613263,1.0,0.4855802006895678,missing_data_bias::adversarial,40
missing_data_bias,adversarial,near_optimal_rate,causal_light,stability_filtered,0.00341796875,0.06494140625,0.006214488636363636,0.004758944556506172,0.09041994657361727,0.008652626466374859,missing_data_bias::adversarial,40
missing_data_bias,adversarial,avg_cost,causal_light,stability_filtered,0.02685546875,0.4833984375,0.044759114583333336,0.019618165870272042,0.35312698566489675,0.03300692007679772,missing_data_bias::adversarial,40
missing_data_bias,adversarial,fairness_gap_ses,causal_light,stability_filtered,0.98828125,1.0,0.98828125,0.9926989769675181,1.0,0.9926989769675181,missing_data_bias::adversarial,40
missing_data_bias,degradation,success_rate_drop,causal_light,stability_filtered,0.7470703125,1.0,0.933837890625,0.7346214932128723,1.0,0.9182768665160904,missing_data_bias::degradation,30
missing_data_bias,degradation,fairness_gap_increase,causal_light,stability_filtered,0.89404296875,1.0,0.9944661458333334,0.8918062598256673,1.0,0.991888835645196,missing_data_bias::degradation,30
missing_data_bias,degradation,near_optimal_rate_drop,causal_light,stability_filtered,0.154296875,1.0,0.289306640625,0.13240751458276576,1.0,0.2482640898426858,missing_data_bias::degradation,30
missing_data_bias,overall,success_rate,causal_light,structural_causal,0.8388671875,1.0,0.9068834459459459,0.8365656321363149,1.0,0.8793290365311984,missing_data_bias::overall,40
missing_data_bias,overall,near_optimal_rate,causal_light,structural_causal,0.00439453125,0.052734375,0.006061422413793103,0.005352571052557737,0.06423085263069285,0.007382856624217568,missing_data_bias::overall,40
missing_data_bias,overall,avg_cost,causal_light,structural_causal,0.02001953125,0.2001953125,0.025831653225806453,0.01164859292938302,0.1164859292938302,0.015030442489526476,missing_data_bias::overall,40
missing_data_bias,overall,fairness_gap_ses,causal_light,structural_causal,0.53564453125,1.0,0.6301700367647058,0.543900259580077,1.0,0.6398826583295024,missing_data_bias::overall,40
missing_data_bias,normal,success_rate,causal_light,structural_causal,0.658203125,1.0,0.7115709459459459,0.6573995436010396,1.0,0.7107022092984212,missing_data_bias::normal,40
missing_data_bias,normal,near_optimal_rate,causal_light,structural_causal,0.00390625,0.0703125,0.006793478260869565,0.0070759180371455606,0.12029060663147453,0.011793196728575935,missing_data_bias::normal,40
missing_data_bias,normal,avg_cost,causal_light,structural_causal,0.01416015625,0.21875,0.021784855769230768,0.008605547186158387,0.1376887549785342,0.013768875497853418,missing_data_bias::normal,40
missing_data_bias,normal,fairness_gap_ses,causal_light,structural_causal,0.43310546875,1.0,0.49497767857142855,0.43158500636612984,1.0,0.493240007275577,missing_data_bias::normal,40
missing_data_bias,surface_shift,success_rate,causal_light,structural_causal,0.87939453125,1.0,0.9019431089743589,0.8726569592101161,1.0,0.8950327786770421,missing_data_bias::surface_shift,40
missing_data_bias,surface_shift,near_optimal_rate,causal_light,structural_causal,0.0009765625,0.0205078125,0.001953125,0.004891764876948577,0.09294353266202296,0.008894117958088322,missing_data_bias::surface_shift,40
missing_data_bias,surface_shift,avg_cost,causal_light,structural_causal,0.01806640625,0.2529296875,0.026765046296296297,0.01177778296047993,0.17956394860136476,0.018119666093046046,missing_data_bias::surface_shift,40
missing_data_bias,surface_shift,fairness_gap_ses,causal_light,structural_causal,0.078125,0.703125,0.09765625,0.07565921742074336,0.6809329567866902,0.09457402177592919,missing_data_bias::surface_shift,40
missing_data_bias,adversarial,success_rate,causal_light,structural_causal,0.9794921875,1.0,0.98828125,0.9761008917314133,1.0,0.9926989769675181,missing_data_bias::adversarial,40
missing_data_bias,adversarial,near_optimal_rate,causal_light,structural_causal,0.2421875,1.0,0.302734375,0.19766313009102776,1.0,0.2550492001174552,missing_data_bias::adversarial,40
missing_data_bias,adversarial,avg_cost,causal_light,structural_causal,0.02685546875,0.4833984375,0.044759114583333336,0.019804152046078636,0.35312698566489675,0.03300692007679772,missing_data_bias::adversarial,40
missing_data_bias,adversarial,fairness_gap_ses,causal_light,structural_causal,0.7216796875,1.0,0.7801942567567568,0.721654790718612,1.0,0.7801673413174184,missing_data_bias::adversarial,40
missing_data_bias,degradation,success_rate_drop,causal_light,structural_causal,0.4150390625,1.0,0.6917317708333334,0.4129984170816632,1.0,0.6883306951361052,missing_data_bias::degradation,30
missing_data_bias,degradation,fairness_gap_increase,causal_light,structural_causal,0.70751953125,1.0,0.9228515625,0.6869411383514787,1.0,0.8960101804584505,missing_data_bias::degradation,30
missing_data_bias,degradation,near_optimal_rate_drop,causal_light,structural_causal,0.1796875,1.0,0.3170955882352941,0.1594392279264579,1.0,0.2813633433996316,missing_data_bias::degradation,30
missing_data_bias,overall,success_rate,causal_light,workflow,0.00048828125,0.01953125,0.0008877840909090909,2.3491854757323827e-14,8.926904807783055e-13,3.1322473009765103e-13,missing_data_bias::overall,40
missing_data_bias,overall,near_optimal_rate,causal_light,workflow,0.00048828125,0.01953125,0.0008877840909090909,1.1180005278364891e-10,3.689401741860414e-09,5.590002639182445e-10,missing_data_bias::overall,40
missing_data_bias,overall,avg_cost,causal_light,workflow,0.00048828125,0.01953125,0.0008877840909090909,4.158449532082581e-18,1.6633798128330322e-16,1.6633798128330322e-16,missing_data_bias::overall,40
missing_data_bias,overall,fairness_gap_ses,causal_light,workflow,0.001953125,0.025390625,0.0027901785714285715,0.0006219517452073838,0.008704405204545542,0.0008885024931534054,missing_data_bias::overall,40
missing_data_bias,normal,success_rate,causal_light,workflow,0.00048828125,0.01953125,0.0011488970588235295,2.4913605089530405e-12,9.716305984916858e-11,4.982721017906081e-11,missing_data_bias::normal,40
missing_data_bias,normal,near_optimal_rate,causal_light,workflow,0.00048828125,0.01953125,0.0011488970588235295,1.7615819470544652e-07,5.807012253551726e-06,7.829253098019845e-07,missing_data_bias::normal,40
missing_data_bias,normal,avg_cost,causal_light,workflow,0.00048828125,0.01953125,0.0011488970588235295,4.855293062921357e-14,1.9421172251685427e-12,1.9421172251685427e-12,missing_data_bias::normal,40
missing_data_bias,normal,fairness_gap_ses,causal_light,workflow,0.013671875,0.21875,0.021784855769230768,0.015228700113225527,0.22843050169838292,0.02342876940496235,missing_data_bias::normal,40
missing_data_bias,surface_shift,success_rate,causal_light,workflow,0.00048828125,0.01953125,0.0010279605263157894,1.0483760654306952e-09,3.6796043821806504e-08,6.989173769537968e-09,missing_data_bias::surface_shift,40
missing_data_bias,surface_shift,near_optimal_rate,causal_light,workflow,0.00048828125,0.01953125,0.0010279605263157894,6.540286832362622e-07,1.8966831813851605e-05,2.180095610787541e-06,missing_data_bias::surface_shift,40
missing_data_bias,surface_shift,avg_cost,causal_light,workflow,0.00048828125,0.01953125,0.0010279605263157894,1.6405238288370746e-13,6.398042932464591e-12,3.281047657674149e-12,missing_data_bias::surface_shift,40
missing_data_bias,surface_shift,fairness_gap_ses,causal_light,workflow,0.01904296875,0.2529296875,0.027204241071428572,0.01628999380480907,0.22805991326732697,0.024133324155272695,missing_data_bias::surface_shift,40
missing_data_bias,adversarial,success_rate,causal_light,workflow,0.00048828125,0.01953125,0.0009300595238095238,1.0232182963808352e-12,3.8882295262471736e-11,1.3642910618411136e-11,missing_data_bias::adversarial,40
missing_data_bias,adversarial,near_optimal_rate,causal_light,workflow,0.00048828125,0.01953125,0.0009300595238095238,6.449986896354477e-09,1.9994959378698879e-07,2.5799947585417907e-08,missing_data_bias::adversarial,40
missing_data_bias,adversarial,avg_cost,causal_light,workflow,0.00048828125,0.01953125,0.0009300595238095238,2.339034260503058e-16,9.356137042012233e-15,9.356137042012233e-15,missing_data_bias::adversarial,40
missing_data_bias,adversarial,fairness_gap_ses,causal_light,workflow,0.15869140625,1.0,0.21888469827586207,0.15977614748067734,1.0,0.22038089307679634,missing_data_bias::adversarial,40
missing_data_bias,degradation,success_rate_drop,causal_light,workflow,0.00048828125,0.0146484375,0.0013316761363636363,6.354653934917601e-08,1.7793031017769282e-06,6.3546539349176e-07,missing_data_bias::degradation,30
missing_data_bias,degradation,fairness_gap_increase,causal_light,workflow,0.97412109375,1.0,0.998046875,0.9719672806510369,1.0,0.9969730505180858,missing_data_bias::degradation,30
missing_data_bias,degradation,near_optimal_rate_drop,causal_light,workflow,0.0009765625,0.0185546875,0.00244140625,5.163470410819117e-05,0.0010468288943434772,0.00012908676027047794,missing_data_bias::degradation,30
missing_data_bias,overall,success_rate,stability_filtered,structural_causal,0.17822265625,1.0,0.2227783203125,0.16976506395173757,1.0,0.21220632993967198,missing_data_bias::overall,40
missing_data_bias,overall,near_optimal_rate,stability_filtered,structural_causal,0.87548828125,1.0,0.9215666118421053,0.849469659669717,1.0,0.8793290365311984,missing_data_bias::overall,40
missing_data_bias,overall,avg_cost,stability_filtered,structural_causal,0.951171875,1.0,0.96923828125,0.8573458106179185,1.0,0.8793290365311984,missing_data_bias::overall,40
missing_data_bias,overall,fairness_gap_ses,stability_filtered,structural_causal,0.6533203125,1.0,0.7466517857142857,0.643086757234457,1.0,0.7349562939822365,missing_data_bias::overall,40
missing_data_bias,normal,success_rate,stability_filtered,structural_causal,0.208984375,1.0,0.2786458333333333,0.20059200402734134,1.0,0.2588283922933437,missing_data_bias::normal,40
missing_data_bias,normal,near_optimal_rate,stability_filtered,structural_causal,0.25,1.0,0.30303030303030304,0.1887104749199329,1.0,0.25161396655991053,missing_data_bias::normal,40
missing_data_bias,normal,avg_cost,stability_filtered,structural_causal,0.94970703125,1.0,0.94970703125,0.9011811343619354,1.0,0.9011811343619354,missing_data_bias::normal,40
missing_data_bias,normal,fairness_gap_ses,stability_filtered,structural_causal,0.2431640625,1.0,0.30303030303030304,0.2490967356756031,1.0,0.30646522936874276,missing_data_bias::normal,40
missing_data_bias,surface_shift,success_rate,stability_filtered,structural_causal,0.228515625,1.0,0.2688419117647059,0.20996707216026278,1.0,0.25450554201243974,missing_data_bias::surface_shift,40
missing_data_bias,surface_shift,near_optimal_rate,stability_filtered,structural_causal,0.52001953125,1.0,0.562183277027027,0.4694029854326348,1.0,0.5074626869541998,missing_data_bias::surface_shift,40
missing_data_bias,surface_shift,avg_cost,stability_filtered,structural_causal,0.70947265625,1.0,0.746813322368421,0.6099113757165814,1.0,0.6420119744385067,missing_data_bias::surface_shift,40
missing_data_bias,surface_shift,fairness_gap_ses,stability_filtered,structural_causal,0.22119140625,1.0,0.26811079545454547,0.2180253754162206,1.0,0.2565004416661419,missing_data_bias::surface_shift,40
missing_data_bias,adversarial,success_rate,stability_filtered,structural_causal,0.1962890625,1.0,0.26171875,0.1741143076910685,1.0,0.232152410254758,missing_data_bias::adversarial,40
missing_data_bias,adversarial,near_optimal_rate,stability_filtered,structural_causal,0.0546875,0.8203125,0.08413461538461539,0.04532280999943998,0.6798421499915998,0.06972739999913843,missing_data_bias::adversarial,40
missing_data_bias,adversarial,avg_cost,stability_filtered,structural_causal,0.986328125,1.0,0.98828125,0.9090116782886328,1.0,0.9568543981985609,missing_data_bias::adversarial,40
missing_data_bias,adversarial,fairness_gap_ses,stability_filtered,structural_causal,0.55712890625,1.0,0.63671875,0.561019627689101,1.0,0.641165288787544,missing_data_bias::adversarial,40
missing_data_bias,degradation,success_rate_drop,stability_filtered,structural_causal,0.654296875,1.0,0.9088689630681818,0.6103201476827769,1.0,0.8960101804584505,missing_data_bias::degradation,30
missing_data_bias,degradation,fairness_gap_increase,stability_filtered,structural_causal,0.619140625,1.0,0.9088689630681818,0.6266542564124754,1.0,0.8960101804584505,missing_data_bias::degradation,30
missing_data_bias,degradation,near_optimal_rate_drop,stability_filtered,structural_causal,0.03564453125,0.60595703125,0.07638113839285714,0.024982947737195806,0.4247101115323287,0.05353488800827673,missing_data_bias::degradation,30
missing_data_bias,overall,success_rate,stability_filtered,workflow,0.00048828125,0.01953125,0.0008877840909090909,1.909924812356706e-05,0.000411855608644625,3.819849624713412e-05,missing_data_bias::overall,40
missing_data_bias,overall,near_optimal_rate,stability_filtered,workflow,0.00048828125,0.01953125,0.0008877840909090909,1.7597590223411778e-10,5.455252969257651e-09,6.649772448625671e-10,missing_data_bias::overall,40
missing_data_bias,overall,avg_cost,stability_filtered,workflow,0.00048828125,0.01953125,0.0008877840909090909,1.2211728578087578e-05,0.0002808697572960143,2.7137174617972396e-05,missing_data_bias::overall,40
missing_data_bias,overall,fairness_gap_ses,stability_filtered,workflow,0.0009765625,0.01953125,0.0015625,0.0006217432288961102,0.008704405204545542,0.0008885024931534054,missing_data_bias::overall,40
missing_data_bias,normal,success_rate,stability_filtered,workflow,0.001953125,0.04296875,0.0035511363636363635,0.0001692784194509485,0.0035548468084699186,0.000338556838901897,missing_data_bias::normal,40
missing_data_bias,normal,near_optimal_rate,stability_filtered,workflow,0.00048828125,0.01953125,0.0011488970588235295,1.7597006828944623e-07,5.807012253551726e-06,7.829253098019845e-07,missing_data_bias::normal,40
missing_data_bias,normal,avg_cost,stability_filtered,workflow,0.00048828125,0.01953125,0.0011488970588235295,3.827711066787772e-05,0.0008803735453611876,8.506024592861715e-05,missing_data_bias::normal,40
missing_data_bias,normal,fairness_gap_ses,stability_filtered,workflow,0.04296875,0.55859375,0.06138392857142857,0.045949597860872236,0.5973447721913391,0.06564228265838891,missing_data_bias::normal,40
missing_data_bias,surface_shift,success_rate,stability_filtered,workflow,0.00048828125,0.01953125,0.0010279605263157894,1.7743297727496e-05,0.000390352550004912,3.735431100525474e-05,missing_data_bias::surface_shift,40
missing_data_bias,surface_shift,near_optimal_rate,stability_filtered,workflow,0.00048828125,0.01953125,0.0010279605263157894,1.0787293426262499e-06,2.9125692250908746e-05,2.994410008909386e-06,missing_data_bias::surface_shift,40
missing_data_bias,surface_shift,avg_cost,stability_filtered,workflow,0.00048828125,0.01953125,0.0010279605263157894,1.1916647276856424e-05,0.00027408288736769775,2.6481438393014276e-05,missing_data_bias::surface_shift,40
missing_data_bias,surface_shift,fairness_gap_ses,stability_filtered,workflow,0.01220703125,0.1953125,0.01953125,0.02286537557809842,0.29724988251527945,0.032664822254426316,missing_data_bias::surface_shift,40
missing_data_bias,adversarial,success_rate,stability_filtered,workflow,0.00048828125,0.01953125,0.0009300595238095238,5.687466102450064e-06,0.0001251242542539014,1.1973612847263292e-05,missing_data_bias::adversarial,40
missing_data_bias,adversarial,near_optimal_rate,stability_filtered,workflow,0.00048828125,0.01953125,0.0009300595238095238,1.277402687677534e-09,4.087688600568109e-08,5.677345278566818e-09,missing_data_bias::adversarial,40
missing_data_bias,adversarial,avg_cost,stability_filtered,workflow,0.00048828125,0.01953125,0.0009300595238095238,4.715182428899555e-06,0.00010844919586468977,1.0478183175332345e-05,missing_data_bias::adversarial,40
missing_data_bias,adversarial,fairness_gap_ses,stability_filtered,workflow,0.033203125,0.53125,0.053125,0.031278034184557525,0.5004485469529204,0.05004485469529204,missing_data_bias::adversarial,40
missing_data_bias,degradation,success_rate_drop,stability_filtered,workflow,0.00048828125,0.0146484375,0.0013316761363636363,1.498876658655379e-06,3.8970793125039855e-05,8.993259951932274e-06,missing_data_bias::degradation,30
missing_data_bias,degradation,fairness_gap_increase,stability_filtered,workflow,0.86376953125,1.0,0.9944661458333334,0.8700652428935309,1.0,0.991888835645196,missing_data_bias::degradation,30
missing_data_bias,degradation,near_optimal_rate_drop,stability_filtered,workflow,0.00048828125,0.0146484375,0.0013316761363636363,9.296548428908119e-06,0.00021382061386488675,3.4300097769542544e-05,missing_data_bias::degradation,30
missing_data_bias,overall,success_rate,structural_causal,workflow,0.00146484375,0.02197265625,0.002170138888888889,5.09758610585911e-05,0.001019517221171822,9.709687820684018e-05,missing_data_bias::overall,40
missing_data_bias,overall,near_optimal_rate,structural_causal,workflow,0.00048828125,0.01953125,0.0008877840909090909,1.3738683481623158e-10,4.396378714119411e-09,6.10608154738807e-10,missing_data_bias::overall,40
missing_data_bias,overall,avg_cost,structural_causal,workflow,0.00048828125,0.01953125,0.0008877840909090909,1.872070948384659e-05,0.000411855608644625,3.819849624713412e-05,missing_data_bias::overall,40
missing_data_bias,overall,fairness_gap_ses,structural_causal,workflow,0.0009765625,0.01953125,0.0015625,0.00023537989836529283,0.003959553791477055,0.0003766078373844685,missing_data_bias::overall,40
missing_data_bias,normal,success_rate,structural_causal,workflow,0.001953125,0.04296875,0.0035511363636363635,0.00034163652732654114,0.006832730546530823,0.0006507362425267451,missing_data_bias::normal,40
missing_data_bias,normal,near_optimal_rate,structural_causal,workflow,0.0009765625,0.0224609375,0.002170138888888889,1.777812087955318e-05,0.0004266749011092763,4.183087265777219e-05,missing_data_bias::normal,40
missing_data_bias,normal,avg_cost,structural_causal,workflow,0.001953125,0.04296875,0.0035511363636363635,6.393480242699311e-05,0.0014065656533938484,0.0001345995840568276,missing_data_bias::normal,40
missing_data_bias,normal,fairness_gap_ses,structural_causal,workflow,0.28564453125,1.0,0.33605238970588236,0.28822605449200767,1.0,0.3390894758729502,missing_data_bias::normal,40
missing_data_bias,surface_shift,success_rate,structural_causal,workflow,0.001953125,0.037109375,0.0035511363636363635,0.00017989945724227935,0.003597989144845587,0.00034266563284243685,missing_data_bias::surface_shift,40
missing_data_bias,surface_shift,near_optimal_rate,structural_causal,workflow,0.00048828125,0.01953125,0.0010279605263157894,1.1229037533410197e-06,2.9195497586866514e-05,2.994410008909386e-06,missing_data_bias::surface_shift,40
missing_data_bias,surface_shift,avg_cost,structural_causal,workflow,0.00146484375,0.029296875,0.0027901785714285715,2.9597594609376376e-05,0.0006215494867969039,5.9195189218752745e-05,missing_data_bias::surface_shift,40
missing_data_bias,surface_shift,fairness_gap_ses,structural_causal,workflow,0.005859375,0.10546875,0.010190217391304348,0.0098321403015263,0.1671463851259471,0.016386900502543832,missing_data_bias::surface_shift,40
missing_data_bias,adversarial,success_rate,structural_causal,workflow,0.00048828125,0.01953125,0.0009300595238095238,7.798827563646185e-06,0.0001559765512729237,1.4854909645040354e-05,missing_data_bias::adversarial,40
missing_data_bias,adversarial,near_optimal_rate,structural_causal,workflow,0.00048828125,0.01953125,0.0009300595238095238,7.831756044573643e-09,2.349526813372093e-07,2.8479112889358703e-08,missing_data_bias::adversarial,40
missing_data_bias,adversarial,avg_cost,structural_causal,workflow,0.00048828125,0.01953125,0.0009300595238095238,6.472272408096134e-06,0.00013591772057001882,1.2944544816192267e-05,missing_data_bias::adversarial,40
missing_data_bias,adversarial,fairness_gap_ses,structural_causal,workflow,0.09423828125,1.0,0.13462611607142858,0.09355934318455504,1.0,0.13365620454936436,missing_data_bias::adversarial,40
missing_data_bias,degradation,success_rate_drop,structural_causal,workflow,0.00048828125,0.0146484375,0.0013316761363636363,2.573717455461512e-06,6.434293638653781e-05,1.286858727730756e-05,missing_data_bias::degradation,30
missing_data_bias,degradation,fairness_gap_increase,structural_causal,workflow,0.66650390625,1.0,0.9088689630681818,0.6647021110721067,1.0,0.8960101804584505,missing_data_bias::degradation,30
missing_data_bias,degradation,near_optimal_rate_drop,structural_causal,workflow,0.00048828125,0.0146484375,0.0013316761363636363,5.04026416468794e-05,0.0010468288943434772,0.00012908676027047794,missing_data_bias::degradation,30
historical_bias_feedback,overall,success_rate,baseline,causal_light,0.00048828125,0.01953125,0.0006510416666666666,3.03811052025061e-14,9.721953664801952e-13,1.3502713423336046e-13,historical_bias_feedback::overall,40
historical_bias_feedback,overall,near_optimal_rate,baseline,causal_light,0.00048828125,0.01953125,0.0006510416666666666,4.2042217371714446e-15,1.4714776080100056e-13,2.80281449144763e-14,historical_bias_feedback::overall,40
historical_bias_feedback,overall,avg_cost,baseline,causal_light,0.00048828125,0.01953125,0.0006510416666666666,1.9656643498744907e-15,7.076391659548167e-14,1.5725314798995926e-14,historical_bias_feedback::overall,40
historical_bias_feedback,overall,fairness_gap_ses,baseline,causal_light,0.00048828125,0.01953125,0.0006510416666666666,3.603623136321215e-11,9.729782468067281e-10,1.0296066103774901e-10,historical_bias_feedback::overall,40
historical_bias_feedback,normal,success_rate,baseline,causal_light,0.00048828125,0.01953125,0.00078125,1.0768365522213475e-09,3.3381933118861774e-08,4.30734620888539e-09,historical_bias_feedback::normal,40
historical_bias_feedback,normal,near_optimal_rate,baseline,causal_light,0.00048828125,0.01953125,0.00078125,1.3083087235614793e-10,4.3174187877528815e-09,6.541543617807396e-10,historical_bias_feedback::normal,40
historical_bias_feedback,normal,avg_cost,baseline,causal_light,0.00048828125,0.01953125,0.00078125,4.004817962751091e-11,1.4016862869628819e-09,2.669878641834061e-10,historical_bias_feedback::normal,40
historical_bias_feedback,normal,fairness_gap_ses,baseline,causal_light,0.00048828125,0.01953125,0.00078125,2.307211193461458e-08,5.537306864307499e-07,5.4287322199093134e-08,historical_bias_feedback::normal,40
historical_bias_feedback,surface_shift,success_rate,baseline,causal_light,0.00048828125,0.01953125,0.00078125,8.243417994611443e-07,1.895986138760632e-05,1.8318706654692096e-06,historical_bias_feedback::surface_shift,40
historical_bias_feedback,surface_shift,near_optimal_rate,baseline,causal_light,0.00048828125,0.01953125,0.00078125,2.288548919550698e-09,7.552211434517303e-08,1.144274459775349e-08,historical_bias_feedback::surface_shift,40
historical_bias_feedback,surface_shift,avg_cost,baseline,causal_light,0.00048828125,0.01953125,0.00078125,2.066232824726807e-09,7.025191604071143e-08,1.144274459775349e-08,historical_bias_feedback::surface_shift,40
historical_bias_feedback,surface_shift,fairness_gap_ses,baseline,causal_light,0.00048828125,0.01953125,0.00078125,4.6597127748460474e-06,8.957682797831572e-05,8.47220504517463e-06,historical_bias_feedback::surface_shift,40
historical_bias_feedback,adversarial,success_rate,baseline,causal_light,0.00048828125,0.01953125,0.0006975446428571429,5.094522689631332e-14,1.884973395163593e-12,5.094522689631332e-13,historical_bias_feedback::adversarial,40
historical_bias_feedback,adversarial,near_optimal_rate,baseline,causal_light,0.00048828125,0.01953125,0.0006975446428571429,1.6413798726655543e-13,5.908967541595996e-12,1.3131038981324434e-12,historical_bias_feedback::adversarial,40
historical_bias_feedback,adversarial,avg_cost,baseline,causal_light,0.00048828125,0.01953125,0.0006975446428571429,6.249561466055322e-15,2.3748333571010224e-13,8.332748621407096e-14,historical_bias_feedback::adversarial,40
historical_bias_feedback,adversarial,fairness_gap_ses,baseline,causal_light,0.00048828125,0.01953125,0.0006975446428571429,4.6689179918527034e-11,1.307297037718757e-09,1.4365901513392933e-10,historical_bias_feedback::adversarial,40
historical_bias_feedback,degradation,success_rate_drop,baseline,causal_light,0.00048828125,0.0146484375,0.0009765625,1.5644579207831276e-07,4.2240363861144445e-06,1.1733434405873457e-06,historical_bias_feedback::degradation,30
historical_bias_feedback,degradation,fairness_gap_increase,baseline,causal_light,0.00048828125,0.0146484375,0.0009765625,7.258510525055633e-06,0.00015968723155122393,2.4195035083518777e-05,historical_bias_feedback::degradation,30
historical_bias_feedback,degradation,near_optimal_rate_drop,baseline,causal_light,0.00048828125,0.0146484375,0.0009765625,1.137641950189367e-09,3.185397460530228e-08,1.1376419501893671e-08,historical_bias_feedback::degradation,30
historical_bias_feedback,overall,success_rate,baseline,stability_filtered,0.00048828125,0.01953125,0.0006510416666666666,0.00015710996564637615,0.001885319587756514,0.00020990847032067658,historical_bias_feedback::overall,40
historical_bias_feedback,overall,near_optimal_rate,baseline,stability_filtered,0.00048828125,0.01953125,0.0006510416666666666,2.585455625411807e-14,8.532003563858963e-13,1.2927278127059033e-13,historical_bias_feedback::overall,40
historical_bias_feedback,overall,avg_cost,baseline,stability_filtered,0.00048828125,0.01953125,0.0006510416666666666,0.00015795923488689997,0.001885319587756514,0.00020990847032067658,historical_bias_feedback::overall,40
historical_bias_feedback,overall,fairness_gap_ses,baseline,stability_filtered,0.00048828125,0.01953125,0.0006510416666666666,9.205112151711987e-12,2.577431402479356e-10,2.8323422005267654e-11,historical_bias_feedback::overall,40
historical_bias_feedback,normal,success_rate,baseline,stability_filtered,0.001953125,0.0234375,0.0026041666666666665,0.005236349875435069,0.05236349875435069,0.006692120108696912,historical_bias_feedback::normal,40
historical_bias_feedback,normal,near_optimal_rate,baseline,stability_filtered,0.00048828125,0.01953125,0.00078125,1.0119067199365244e-10,3.440482847784183e-09,5.782324113922996e-10,historical_bias_feedback::normal,40
historical_bias_feedback,normal,avg_cost,baseline,stability_filtered,0.00048828125,0.01953125,0.00078125,0.002940879579190588,0.03529055495028705,0.004056385626469776,historical_bias_feedback::normal,40
historical_bias_feedback,normal,fairness_gap_ses,baseline,stability_filtered,0.00048828125,0.01953125,0.00078125,4.50401957408611e-08,1.0359245020398053e-06,1.0008932386858022e-07,historical_bias_feedback::normal,40
historical_bias_feedback,surface_shift,success_rate,baseline,stability_filtered,0.00244140625,0.03173828125,0.003367456896551724,0.003174535335723265,0.038094424028679186,0.004378669428583814,historical_bias_feedback::surface_shift,40
historical_bias_feedback,surface_shift,near_optimal_rate,baseline,stability_filtered,0.00048828125,0.01953125,0.00078125,5.014835627264676e-10,1.7551924695426364e-08,3.3432237515097836e-09,historical_bias_feedback::surface_shift,40
historical_bias_feedback,surface_shift,avg_cost,baseline,stability_filtered,0.00048828125,0.01953125,0.00078125,0.0009858966217977112,0.013802552705167956,0.001460587587848461,historical_bias_feedback::surface_shift,40
historical_bias_feedback,surface_shift,fairness_gap_ses,baseline,stability_filtered,0.00048828125,0.01953125,0.00078125,1.176043879340353e-06,2.4696921466147413e-05,2.352087758680706e-06,historical_bias_feedback::surface_shift,40
historical_bias_feedback,adversarial,success_rate,baseline,stability_filtered,0.00048828125,0.01953125,0.0006975446428571429,5.880539839434453e-07,9.408863743095124e-06,9.408863743095124e-07,historical_bias_feedback::adversarial,40
